"","x","y","class"
"185",-1.8203910860775,-3.70370712194509,0
"186",-1.72851243075048,-3.49356752714472,0
"187",-1.5103801601095,-3.95715639216985,0
"188",-1.55018406855793,-3.85983237050994,0
"189",-1.54746554499211,-3.86255450755108,0
"190",-1.11440595755011,-3.7727544836674,0
"191",-1.13554619053432,-3.76882726356463,0
"192",-1.09747004370856,-3.66153446383537,0
"193",-1.09538836036418,-3.83763158111164,0
"194",-0.927678887175934,-3.76518877044822,0
"195",-0.88227891550578,-3.76762391654729,0
"196",-0.560525714982722,-3.71982180708427,0
"197",-0.593384758536935,-3.81632725323689,0
"198",-0.60242693278234,-3.90887701832262,0
"199",-0.421923556368552,-3.80750533274632,0
"200",-0.333973945119203,-3.78316824704469,0
"201",-0.130628366464392,-3.64461840796714,0
"202",-0.110567586699638,-3.85308974920604,0
"203",0.103689965023236,-3.81648498045665,0
"204",0.038680919839438,-3.77539032944305,0
"205",0.434621910460451,-3.87178607310811,0
"206",0.331612404757437,-3.68481394507065,1
"207",0.36685248398027,-3.69900233414447,1
"208",0.506980480797566,-3.80926080272873,1
"209",0.578503596349409,-3.88653184073939,1
"210",0.740229566529535,-3.77287871423077,1
"211",0.695252744078171,-3.69862481968663,1
"212",1.05378986464943,-3.56062262392105,1
"213",0.995918934118609,-3.82791300117574,1
"214",1.09785321908788,-3.86838283140095,1
"215",1.2182008150821,-3.72415068196244,1
"216",1.40930611568204,-3.87922647539631,1
"217",1.31739987307163,-3.86289459335423,1
"218",1.44530901251091,-3.76188846274898,1
"219",1.64519156469436,-3.89349886937743,1
"220",1.6050974873959,-3.74449646091575,1
"221",1.75883949896107,-3.7165148955928,1
"222",1.85343910891263,-3.72413040999309,1
"223",2.10161176938021,-3.80702773658085,1
"224",2.12143369706063,-3.68675989950642,1
"225",2.1130426033354,-3.90589165048322,1
"226",2.10871064317818,-3.86197877632104,1
"227",2.40246221860555,-3.77269328976428,1
"228",2.53940963638609,-3.72810579258737,1
"229",2.45678511650309,-3.75341209227694,1
"230",2.54539197020739,-3.83276607083579,1
"231",2.88215037636418,-3.7885721016298,1
"232",2.71883302212319,-3.7441927354934,1
"233",2.90792276977783,-3.88231858323763,1
"234",2.93538179710153,-3.75428077492071,1
"235",3.19821259114695,-3.91494727583527,1
"236",3.34361603155378,-3.88120025960941,1
"237",3.35919881533739,-3.8286372928612,1
"238",3.47716173248952,-3.94807066494243,1
"239",3.27081346207124,-3.91956887461518,1
"240",3.72484320789356,-3.89055714846231,1
"241",3.83443784303606,-3.71101715196814,1
"242",3.79479415538852,-3.8716481502535,1
"243",4.110675347901,-3.70653275794453,1
"244",-3.81861159825564,-3.62228893986986,0
"245",-3.94116008702952,-3.6684092844686,0
"246",-3.73870001925472,-3.77747277320179,0
"247",-3.62467939276369,-3.59834957219583,0
"248",-3.47769890004878,-3.65870675048568,0
"249",-3.58810019861492,-3.70588569467469,0
"250",-3.3877071212044,-3.89878119966882,0
"251",-3.04891449707681,-3.78335076579372,0
"252",-3.19552297177366,-3.7227021439231,0
"253",-3.22375457671772,-3.80943346405444,0
"254",-3.04152624582702,-3.68131983125378,0
"255",-2.86447375084037,-3.62980850811017,0
"256",-2.81170541205817,-3.70977869809071,0
"257",-2.65312130338565,-3.84191684005151,0
"258",-2.52689294380258,-3.87354307426992,0
"259",-2.44398682083883,-3.72706411141334,0
"260",-2.40220091352079,-3.66249078156591,0
"261",-2.2131083271297,-3.58172326661133,0
"262",-2.14882641469245,-3.83626528527968,0
"263",-2.21263437592379,-3.81561676876555,0
"264",-1.95281170599341,-3.791055716939,0
"265",-1.80009016663311,-3.8496544578566,0
"266",-1.90391009113397,-3.66153744726955,0
"267",-1.76353060989365,-3.71235016933388,0
"268",-1.62460790274678,-3.83084252677431,0
"269",-1.57917828098094,-3.68242706148301,0
"270",-1.48051572524756,-3.68790970795582,0
"271",-1.43019601592575,-3.73669467729385,0
"272",-1.33978146481347,-3.69981685424377,0
"273",-1.12336873431366,-3.88482878011053,0
"274",-1.08762782078537,-3.68530350068284,0
"275",-0.928239302331117,-3.70668015774694,0
"276",-0.712446657112262,-3.54771422183747,0
"277",-0.626711120155061,-3.78069596425999,0
"278",-0.537819233548784,-3.73056748504429,0
"279",-0.437289931189625,-3.70524436376114,0
"280",-0.394834170579692,-3.71428562329584,0
"281",-0.289535884184159,-3.74146949461665,0
"282",-0.270405869480951,-3.63614677166319,0
"283",-0.15665130051737,-3.80663595695152,0
"284",-0.0010133872613315,-3.83236686434557,0
"285",0.186139742731897,-3.75743521544603,0
"286",0.304409858208033,-3.68698947974173,0
"287",0.45535471799796,-3.69938114979519,0
"288",0.264663546982637,-3.87454665574497,1
"289",0.409061177246821,-3.59892447799907,1
"290",0.69948534411291,-4.00561353464358,1
"291",0.752862328117505,-3.72914045053566,1
"292",0.887519605965303,-3.64467225052058,1
"293",0.790992768309282,-3.59333270922511,1
"294",1.00916631012053,-3.67356283113657,1
"295",0.960879008377066,-3.56008470861267,1
"296",1.23765084524747,-3.69359000393214,1
"297",1.10469340687283,-3.76818625056888,1
"298",1.33628773374915,-3.72766207654872,1
"299",1.69110086582854,-3.68336184270913,1
"300",1.62125722070294,-3.68287173400103,1
"301",1.75928546570966,-3.81802166037794,1
"302",1.83552968484031,-3.74585619726647,1
"303",1.91604561638407,-3.82351149545994,1
"304",1.98876619470767,-3.70727981911046,1
"305",2.0486226701591,-3.82580878409575,1
"306",2.20746455160996,-3.77305010709165,1
"307",2.21974929796905,-3.6538895751349,1
"308",2.44592462504001,-3.7212930743067,1
"309",2.43324086834775,-3.68155566303129,1
"310",2.47775940033918,-3.67242929348417,1
"311",2.56427587582721,-3.62417022974071,1
"312",2.77934645990765,-3.65836542309045,1
"313",2.91961939310261,-3.45317444859762,1
"314",3.09893665002996,-3.65344498916522,1
"315",3.09469563259451,-3.59893848847221,1
"316",3.0399230080424,-3.71677366884348,1
"317",3.34735528293184,-3.6560344595592,1
"318",3.53293821168883,-3.68985968943597,1
"319",3.38239985617747,-3.6091133759548,1
"320",3.48484001198203,-3.60941817812154,1
"321",3.5281286804322,-3.79086878439712,1
"322",3.74181816126408,-3.89967324799455,1
"323",3.99510021908424,-3.76503796391496,1
"324",4.23034680853666,-3.81036411480375,1
"325",-3.9542559682012,-3.7568376121153,0
"326",-3.84777309171942,-3.62836568341978,0
"327",-3.71916593724658,-3.61087116526028,0
"328",-3.65815895783128,-3.48651888025338,0
"329",-3.71824006030565,-3.4785971772791,0
"330",-3.56388143238149,-3.60944298672097,0
"331",-3.46501223370286,-3.57324618924161,0
"332",-3.42014877924591,-3.56096245751248,0
"333",-3.21047192702543,-3.72862534063289,0
"334",-3.0644891132235,-3.68465504362584,0
"335",-3.14451951710153,-3.49333510710925,0
"336",-2.73022555427404,-3.49637670689176,0
"337",-2.81149217114926,-3.49611222143841,0
"338",-2.6398635983757,-3.4676435031917,0
"339",-2.47860881680355,-3.77569582758244,0
"340",-2.72499011576735,-3.50356108105996,0
"341",-2.41801493345529,-3.63416681552707,0
"342",-2.54039613839348,-3.62088245038263,0
"343",-2.27916792116779,-3.6154473663826,0
"344",-2.08986286145151,-3.57185273556765,0
"345",-2.13127183135596,-3.5897043679492,0
"346",-1.638604982834,-3.59463359050014,0
"347",-1.86609947932701,-3.63631060362615,0
"348",-1.79806987857652,-3.51544459021695,0
"349",-1.65440452279825,-3.62025705350808,0
"350",-1.46804717304086,-3.60864161335305,0
"351",-1.37373767393117,-3.42036820014786,0
"352",-1.30979404457148,-3.63018508013019,0
"353",-1.14685223226224,-3.52171105869107,0
"354",-1.14341475978901,-3.65681395569899,0
"355",-0.842245132922308,-3.63599647645507,0
"356",-0.864294396586003,-3.61986828454624,0
"357",-0.715203118703353,-3.57817692232963,0
"358",-0.764859699723001,-3.6921553719183,0
"359",-0.698653807701568,-3.431951035062,0
"360",-0.590159951707812,-3.64529802652454,0
"361",-0.273900721845823,-3.51220025138753,0
"362",-0.0422449488366696,-3.54086717738107,0
"363",-0.216624170596397,-3.78841903480279,0
"364",-0.107909206766123,-3.57676022148702,0
"365",-0.00670347044096754,-3.68844502251709,0
"366",0.144475535799402,-3.51696086843119,0
"367",0.117397058714773,-3.75994514211302,0
"368",0.447549898289274,-3.53456223513782,0
"369",0.427007320314338,-3.66404865546598,0
"370",0.541691209370042,-3.50090897965114,1
"371",0.611011100145947,-3.54920079674893,1
"372",0.629662846894109,-3.59066225809422,1
"373",0.850406286659929,-3.50752072872915,1
"374",0.857207564755777,-3.39158898210176,1
"375",1.02002423357242,-3.76580289162367,1
"376",1.16177926324418,-3.49810429798193,1
"377",1.1300410215312,-3.72682742395778,1
"378",1.30616392340046,-3.53275001290973,1
"379",1.33146952049123,-3.53537735172072,1
"380",1.39135981962862,-3.58195906256313,1
"381",1.65726817027036,-3.68087804698245,1
"382",1.76746050601147,-3.65203690442163,1
"383",1.79261655323272,-3.60671237813332,1
"384",1.976977543424,-3.45894159436345,1
"385",2.09835512546723,-3.6503704291057,1
"386",2.02657007318836,-3.4485008564995,1
"387",2.16287465240756,-3.54958089775325,1
"388",2.2984975523701,-3.42263053207024,1
"389",2.40682252995718,-3.42612872954608,1
"390",2.48041809877808,-3.73628422813569,1
"391",2.58412511573693,-3.68237751690364,1
"392",2.68833903273874,-3.45034731019126,1
"393",2.73742509649492,-3.64809389879719,1
"394",2.92846323016168,-3.54330156197786,1
"395",2.92052934836079,-3.52919036877048,1
"396",3.14544032482852,-3.64718597294421,1
"397",3.24226015104825,-3.63665660748908,1
"398",3.1807026175263,-3.38529435060092,1
"399",3.43453851587486,-3.53973771531622,1
"400",3.46548508810265,-3.43882928433057,1
"401",3.46255994602858,-3.74728674220446,1
"402",3.56992344422164,-3.73744199847244,1
"403",3.62660459434443,-3.51823552224224,1
"404",3.78030305215722,-3.4519042662324,1
"405",4.0594340951553,-3.48329714236644,1
"406",-3.94673993505021,-3.61909843667841,0
"407",-3.81371726081246,-3.50621527003889,0
"408",-3.90753104820179,-3.40226853694724,0
"409",-3.58494729940601,-3.3629258178053,0
"410",-3.53849368248512,-3.57079446487764,0
"411",-3.28782583137498,-3.6155136033747,0
"412",-3.41536355054763,-3.59908040339263,0
"413",-3.15923452281123,-3.74390641039735,0
"414",-3.09100279493868,-3.5901780715405,0
"415",-2.96011950271357,-3.50779577023403,0
"416",-2.96275542949866,-3.42404543526099,0
"417",-2.92262149064223,-3.4131695768738,0
"418",-2.90362762124737,-3.52076439042065,0
"419",-2.85080569193947,-3.52871340364373,0
"420",-2.54881613380502,-3.3155275052149,0
"421",-2.64824137256264,-3.46527632871233,0
"422",-2.38310649581917,-3.33669480060457,0
"423",-2.26640218623245,-3.55791734010223,0
"424",-2.26169262305214,-3.40189853497604,0
"425",-2.0657542971238,-3.45478283258758,0
"426",-2.02411192912005,-3.47065710885755,0
"427",-1.95662303421292,-3.39111806943061,0
"428",-1.76046881455624,-3.42485213080772,0
"429",-1.86978266017596,-3.41969504489809,0
"430",-1.41889152859506,-3.46559014890455,0
"431",-1.39918327663503,-3.47353933475266,0
"432",-1.45682476665154,-3.31588568214627,0
"433",-1.25962728267314,-3.60064293124445,0
"434",-1.10967062781557,-3.50531874678199,0
"435",-1.13149482792619,-3.52047628002678,0
"436",-1.0828226021733,-3.39760184995678,0
"437",-0.895054695274731,-3.7905830338117,0
"438",-0.702516092893749,-3.27572232831026,0
"439",-0.689039892198846,-3.49518403128179,0
"440",-0.666734879760081,-3.52637497902251,0
"441",-0.433966728240069,-3.31398121003052,0
"442",-0.370233987880908,-3.53630881378687,0
"443",-0.261436394968133,-3.44725720980994,0
"444",-0.307116639598449,-3.3631891303275,0
"445",-0.0940564667970762,-3.48002510432876,0
"446",0.0862823154873318,-3.37676068901733,0
"447",0.0848844012404587,-3.39380888593147,0
"448",0.197340305345928,-3.4094056893304,0
"449",0.490343513293953,-3.60851151450197,0
"450",0.313303703974029,-3.51851947195364,0
"451",0.400787438153316,-3.30398218383955,0
"452",0.638392176758472,-3.67832032385641,1
"453",0.761256795573342,-3.47645652789622,1
"454",0.738650291285784,-3.3367388946316,1
"455",0.923106968936623,-3.54295300593938,1
"456",1.15763679530157,-3.43727465145682,1
"457",0.989669994245341,-3.4644702067661,1
"458",1.15052240562529,-3.36311746164884,1
"459",1.325788653898,-3.60435099255263,1
"460",1.39472173701562,-3.45151974500703,1
"461",1.42283945726543,-3.39036629671461,1
"462",1.57533410515131,-3.69805875567093,1
"463",1.91868611813208,-3.49037187135899,1
"464",1.68607129983177,-3.6012357938583,1
"465",1.93444034943489,-3.45422794032485,1
"466",1.99473364273231,-3.35372702015084,1
"467",2.02134958178206,-3.45057414888562,1
"468",2.36998654907898,-3.69128858408433,1
"469",2.34027908479843,-3.64904909505368,1
"470",2.28707078480412,-3.36645947014869,1
"471",2.5877078296896,-3.66165419882668,1
"472",2.70897704006003,-3.57165160813192,1
"473",2.82952688016068,-3.67021660856074,1
"474",2.80059121546342,-3.5621302952491,1
"475",2.80709847229791,-3.66576068192869,1
"476",3.04172734092461,-3.51384599016026,1
"477",3.05852204650164,-3.41501738070653,1
"478",3.22409162376816,-3.51373068800061,1
"479",3.30759961557572,-3.53248237010638,1
"480",3.19923276056548,-3.61925282877563,1
"481",3.64645492100355,-3.40452354912109,1
"482",3.74018614687388,-3.37158936691831,1
"483",3.68961081925453,-3.52939150400922,1
"484",3.61038804173578,-3.31960871061336,1
"485",4.01239195148597,-3.55564959825543,1
"486",4.14516570487624,-3.48122044105735,1
"487",-4.06675241624892,-3.28099326053581,0
"488",-4.05590745026339,-3.33659568091296,0
"489",-3.67480537050733,-3.46053375318761,0
"490",-3.65371956551361,-3.26565215349773,0
"491",-3.36421730003135,-3.40434199978528,0
"492",-3.50101207326945,-3.11023787669869,0
"493",-3.19303852449002,-3.52677396652507,0
"494",-3.18610536997376,-3.38911587941336,0
"495",-3.38854239550298,-3.34388544934609,0
"496",-3.12472931440274,-3.3509135888197,0
"497",-3.11676729051137,-3.47187858151994,0
"498",-2.93614848473717,-3.22142063882113,0
"499",-2.8340563943353,-3.36859099350639,0
"500",-2.80098089502496,-3.43605252859665,0
"501",-2.64524147112443,-3.37413126981002,0
"502",-2.43244663577503,-3.33884471595609,0
"503",-2.50063796568793,-3.51689451656082,0
"504",-2.39892214120358,-3.55623464078495,0
"505",-2.28628304485338,-3.4547979568529,0
"506",-2.04439212256547,-3.33082748305204,0
"507",-1.96853265376672,-3.27391156387019,0
"508",-1.97787929173919,-3.36121749451269,0
"509",-1.95617157694071,-3.33084152082685,0
"510",-1.74018583238888,-3.31152329351067,0
"511",-1.7210139634008,-3.24896629139826,0
"512",-1.45516652542348,-3.42695509779829,0
"513",-1.44380519100012,-3.32210095166647,0
"514",-1.28065601528369,-3.50424125595688,0
"515",-1.19118418872858,-3.2834972877285,0
"516",-0.963101166896485,-3.36763166016153,0
"517",-0.977662752372076,-3.5671539118411,0
"518",-1.00509879831529,-3.38749865390921,0
"519",-0.845547639885116,-3.33363790577593,0
"520",-0.781667794420682,-3.45748020036682,0
"521",-0.559875143999538,-3.54369117163459,0
"522",-0.321565541849263,-3.34373003658283,0
"523",-0.573688797845028,-3.46134570716619,0
"524",-0.324263469969047,-3.47568697747315,0
"525",-0.207299559498268,-3.40494215811598,0
"526",-0.247279551239067,-3.35863867232904,0
"527",0.148067558482655,-3.27359252982499,0
"528",0.0794992323366354,-3.31779235597378,0
"529",0.225390742320289,-3.49281415980243,0
"530",0.371842499701093,-3.41051812374948,0
"531",0.362062399467384,-3.51471761780211,0
"532",0.472781565426071,-3.51958897273545,0
"533",0.648787230197399,-3.30770795762226,0
"534",0.841426817179021,-3.26005689913399,1
"535",0.793259498080309,-3.28383579562352,1
"536",0.95422560754482,-3.51208091197137,1
"537",0.911774364663214,-3.44739409124607,1
"538",1.01226472160263,-3.41371361605704,1
"539",1.06753024703401,-3.49233993246818,1
"540",1.40767816065419,-3.61509765190572,1
"541",1.35177530629126,-3.4420002357267,1
"542",1.62142365558667,-3.20563324106269,1
"543",1.47697131184192,-3.52463631693206,1
"544",1.7975012660924,-3.3477391488566,1
"545",1.78505733785976,-3.34378215701825,1
"546",1.86064640666454,-3.29688895153156,1
"547",1.92804895599599,-3.44318839713291,1
"548",2.14581039317271,-3.50215930600508,1
"549",2.17025265055456,-3.37954193765081,1
"550",2.33623336440119,-3.3275969887863,1
"551",2.36310764471394,-3.50087122046331,1
"552",2.45249229726535,-3.56666747753765,1
"553",2.53583766136538,-3.40205281072541,1
"554",2.68534558494161,-3.30574005443316,1
"555",2.93811784531347,-3.51929690382456,1
"556",2.9408182476456,-3.54804164290454,1
"557",2.97871756191605,-3.33384962929081,1
"558",2.97601330593397,-3.44735170996358,1
"559",3.39679643846376,-3.48791707589253,1
"560",3.47874371262751,-3.46589499644178,1
"561",3.27585449513117,-3.48954101219948,1
"562",3.4094198339159,-3.65331549333551,1
"563",3.57910355371812,-3.50602561595493,1
"564",3.75997616904319,-3.47124596568435,1
"565",3.92506096877717,-3.30545725098742,1
"566",4.02236539230492,-3.31616852519265,1
"567",4.18968130528506,-3.56108322163514,1
"568",-4.06886764218085,-3.39362652573358,0
"569",-4.05826764351882,-3.0859332055678,0
"570",-3.87182318703625,-3.27073271887791,0
"571",-3.74715232499438,-3.22229955524252,0
"572",-3.42444733317898,-3.16023314436606,0
"573",-3.61899163793588,-3.270678548442,0
"574",-3.26103426979595,-3.09947840285224,0
"575",-3.19351597798191,-3.33656260417055,0
"576",-3.22040488239201,-3.20486046733129,0
"577",-2.93254165695295,-3.16687487697727,0
"578",-2.9725122106213,-3.32452085591025,0
"579",-2.95432461480001,-3.26700213909895,0
"580",-2.89517973780077,-3.42804166590958,0
"581",-2.70724135784725,-3.28618317231903,0
"582",-2.54748999790622,-3.28187830319675,0
"583",-2.6307100211349,-3.25666215765809,0
"584",-2.4427876363387,-3.4431219281946,0
"585",-2.4330673710342,-3.33061259082637,0
"586",-2.22642976387917,-3.15059965982927,0
"587",-2.08778806901613,-3.10877155769966,0
"588",-2.09991497941568,-3.36231130117352,0
"589",-2.02049078205895,-3.41798433441129,0
"590",-1.79665050186553,-3.45305009127763,0
"591",-1.57480458165398,-3.48999788093563,0
"592",-1.68287861324314,-3.25794356377189,0
"593",-1.4581558103802,-3.40193350477128,0
"594",-1.34816109726074,-3.2692507811525,0
"595",-1.49810047891121,-3.47362463765497,0
"596",-1.1490724544844,-3.28105388851389,0
"597",-0.965444138830859,-3.39558432625037,0
"598",-0.915875454929485,-3.30288278036974,0
"599",-1.10147808733883,-3.23431998183266,0
"600",-0.779179724753197,-3.20320292141757,0
"601",-0.764728598426893,-3.31121282965724,0
"602",-0.490503262035457,-3.24481336347057,0
"603",-0.501025311331115,-3.33965305239115,0
"604",-0.282075928098748,-3.40544744087579,0
"605",-0.254276362749445,-3.20067797552509,0
"606",-0.108474414688452,-3.38001746001891,0
"607",-0.0174118344399442,-3.21817579278835,0
"608",-0.0137147673273634,-3.38792119076882,0
"609",-0.0321144134592988,-3.23493295122501,0
"610",0.157970788320994,-3.31135391406478,0
"611",0.370609647918257,-3.32396059136359,0
"612",0.536475323270096,-3.36934891172809,0
"613",0.43690666903096,-3.19883011637118,0
"614",0.849613305205788,-3.33396786806815,0
"615",0.663362104944888,-3.17636283147088,0
"616",0.771143899650494,-3.26945929119758,1
"617",0.998910348098865,-3.28158575843312,1
"618",1.0700882122733,-3.27212276502226,1
"619",1.03021793959938,-3.43450050608659,1
"620",1.13558826795988,-3.32361173892411,1
