x,y,class
0.664266,0.800104,0.0
0.677664,0.780786,0.0
0.653737,0.76925,0.0
0.674062,0.758782,0.0
0.678365,0.807733,0.0
0.841121,0.709464,0.0
0.753838,0.728111,0.0
0.798578,0.829676,0.0
0.718863,0.748772,0.0
0.803125,0.767113,0.0
0.718863,0.684652,0.0
0.685476,0.761711,0.0
0.776177,0.681967,0.0
0.697317,0.755821,0.0
0.76458,0.821955,0.0
0.790155,0.82458,0.0
0.781182,0.81988,0.0
0.722465,0.779443,0.0
0.703665,0.777001,0.0
0.802301,0.750755,0.0
0.721458,0.795557,0.0
0.689505,0.730949,0.0
0.668996,0.7528,0.0
0.760765,0.772607,0.0
0.772546,0.774102,0.0
0.682638,0.72747,0.0
0.670003,0.784356,0.0
0.682089,0.811029,0.0
0.826441,0.696341,0.0
0.765282,0.700125,0.0
0.813776,0.776543,0.0
0.734458,0.706229,0.0
0.799371,0.801202,0.0
0.671529,0.75866,0.0
0.690268,0.79986,0.0
0.745811,0.793695,0.0
0.738762,0.685385,0.0
0.777551,0.666372,0.0
0.812891,0.72689,0.0
0.709769,0.794031,0.0
0.785211,0.732658,0.0
0.7228,0.66979,0.0
0.758507,0.778344,0.0
0.744499,0.734825,0.0
0.822382,0.8052,0.0
0.826533,0.712516,0.0
0.712302,0.723624,0.0
0.784967,0.830439,0.0
0.737724,0.846339,0.0
0.705527,0.669576,0.0
0.703177,0.792322,0.0
0.783807,0.748924,0.0
0.83697,0.714225,0.0
0.805506,0.703604,0.0
0.685873,0.741935,0.0
0.763787,0.695395,0.0
0.729392,0.810175,0.0
0.763573,0.847224,0.0
0.691366,0.775597,0.0
0.78988,0.840632,0.0
0.701407,0.711905,0.0
0.758751,0.812555,0.0
0.705985,0.699942,0.0
0.801721,0.714652,0.0
0.699423,0.779565,0.0
0.735771,0.779809,0.0
0.737754,0.71157,0.0
0.810053,0.818201,0.0
0.796564,0.812555,0.0
0.671651,0.751823,0.0
0.727439,0.71569,0.0
0.692892,0.747368,0.0
0.696829,0.742698,0.0
0.737724,0.691214,0.0
0.529923,0.554552,1.0
0.535936,0.495163,1.0
0.573901,0.543504,1.0
0.41908,0.494339,1.0
0.539842,0.435896,1.0
0.541795,0.436445,1.0
0.49263,0.53618,1.0
0.418653,0.546556,1.0
0.440138,0.526078,1.0
0.502243,0.439253,1.0
0.510239,0.529862,1.0
0.420087,0.495621,1.0
0.571917,0.44557,1.0
0.464034,0.558824,1.0
0.571734,0.564806,1.0
0.557054,0.528733,1.0
0.576037,0.542619,1.0
0.432234,0.466994,1.0
0.561785,0.568377,1.0
0.529038,0.498581,1.0
0.533952,0.519791,1.0
0.443129,0.543474,1.0
0.479873,0.55739,1.0
0.480819,0.481033,1.0
0.435408,0.544298,1.0
0.455855,0.57387,1.0
0.540422,0.509873,1.0
0.42085,0.475112,1.0
0.531053,0.477676,1.0
0.510697,0.554857,1.0
0.564653,0.53737,1.0
0.438093,0.476333,1.0
0.505783,0.437391,1.0
0.436506,0.438765,1.0
0.475051,0.588519,1.0
0.507492,0.589953,1.0
0.552446,0.457595,1.0
0.429914,0.542039,1.0
0.538224,0.503891,1.0
0.572344,0.476821,1.0
0.470168,0.537614,1.0
0.553179,0.506607,1.0
0.549028,0.495682,1.0
0.568529,0.545366,1.0
0.557848,0.43141,1.0
0.480361,0.502182,1.0
0.572771,0.560839,1.0
0.424146,0.449873,1.0
0.465651,0.499008,1.0
0.489364,0.451674,1.0
0.559984,0.484542,1.0
0.448012,0.453322,1.0
0.525254,0.57094,1.0
0.495712,0.54912,1.0
0.510788,0.4803,1.0
0.473983,0.54564,1.0
0.473861,0.540788,1.0
0.416211,0.507279,1.0
0.470443,0.587176,1.0
0.512223,0.524766,1.0
0.429914,0.473373,1.0
0.485061,0.511979,1.0
0.463301,0.585894,1.0
0.414747,0.487838,1.0
0.536943,0.440901,1.0
0.466445,0.423719,1.0
0.432142,0.464156,1.0
0.446242,0.508805,1.0
0.467788,0.406659,1.0
0.478927,0.547136,1.0
0.49556,0.595294,1.0
0.464461,0.471511,1.0
0.482345,0.5403,1.0
0.438795,0.438673,1.0
0.503128,0.595782,1.0
0.539964,0.586047,1.0
0.534654,0.542283,1.0
0.535691,0.52385,1.0
0.584796,0.525498,1.0
0.513291,0.43086,1.0
0.494797,0.585986,1.0
0.554735,0.444563,1.0
0.465102,0.467727,1.0
0.441511,0.469436,1.0
0.431684,0.532853,1.0
0.571581,0.524064,1.0
0.444929,0.536668,1.0
0.522629,0.46794,1.0
0.466567,0.482345,1.0
0.444472,0.550096,1.0
0.476821,0.556017,1.0
0.512314,0.534715,1.0
0.567644,0.55211,1.0
0.511155,0.417829,1.0
0.454787,0.444258,1.0
0.509781,0.482162,1.0
0.59093,0.482955,1.0
0.504807,0.517197,1.0
0.528092,0.414716,1.0
0.513779,0.515122,1.0
0.564867,0.534104,1.0
0.56737,0.532334,1.0
0.521134,0.450758,1.0
0.567492,0.485794,1.0
0.539232,0.527207,1.0
0.514389,0.51619,1.0
0.478103,0.514054,1.0
0.465835,0.526261,1.0
0.531175,0.46086,1.0
0.412061,0.486343,1.0
0.55739,0.545122,1.0
0.521775,0.416364,1.0
0.476547,0.476455,1.0
0.464187,0.54796,1.0
0.450636,0.521867,1.0
0.433973,0.545488,1.0
0.477004,0.541002,1.0
0.522019,0.446608,1.0
0.44908,0.519608,1.0
0.464248,0.431562,1.0
0.564714,0.446425,1.0
0.538285,0.589709,1.0
0.443159,0.428541,1.0
0.578021,0.559526,1.0
0.491958,0.508011,1.0
0.461989,0.462508,1.0
0.480026,0.582202,1.0
0.413953,0.547136,1.0
0.555528,0.560167,1.0
0.431471,0.447645,1.0
0.449355,0.507065,1.0
0.414777,0.52855,1.0
0.535112,0.474776,1.0
0.509476,0.487472,1.0
0.420881,0.481002,1.0
0.539354,0.486312,1.0
0.490219,0.434217,1.0
0.417158,0.462294,1.0
0.459944,0.473647,1.0
0.432997,0.500137,1.0
0.569445,0.510605,1.0
0.542741,0.548326,1.0
0.501572,0.462355,1.0
0.530869,0.555773,1.0
0.411023,0.525346,1.0
0.56682,0.56325,1.0
0.561968,0.541307,1.0
0.468917,0.53975,1.0
0.495071,0.588092,1.0
0.526719,0.481552,1.0
0.417249,0.54677,1.0
0.509507,0.576312,1.0
0.528001,0.574572,1.0
0.50325,0.564867,1.0
0.526841,0.437971,1.0
0.416791,0.554186,1.0
0.497055,0.570482,1.0
0.477645,0.564287,1.0
0.501358,0.488632,1.0
0.444472,0.56914,1.0
0.496628,0.564531,1.0
0.45909,0.534898,1.0
0.506027,0.551561,1.0
0.565844,0.482925,1.0
0.515885,0.484115,1.0
0.555681,0.505264,1.0
0.548173,0.484909,1.0
0.496017,0.428358,1.0
0.540788,0.508103,1.0
0.459548,0.470809,1.0
0.512558,0.482894,1.0
0.46672,0.550523,1.0
0.540025,0.538957,1.0
0.559435,0.5009,1.0
0.469039,0.548662,1.0
0.506333,0.527207,1.0
0.557115,0.567766,1.0
0.520798,0.473891,1.0
0.504318,0.471084,1.0
0.566973,0.495895,1.0
0.551744,0.417219,1.0
0.504776,0.432783,1.0
0.457869,0.465621,1.0
0.576464,0.503433,1.0
0.536241,0.502152,1.0
0.517045,0.405103,1.0
0.563829,0.456709,1.0
0.527177,0.511826,1.0
0.552232,0.473464,1.0
0.503494,0.535386,1.0
0.454665,0.498032,1.0
0.507645,0.493789,1.0
0.475936,0.437757,1.0
0.465499,0.448897,1.0
0.493606,0.541337,1.0
0.43083,0.451979,1.0
0.429609,0.557848,1.0
0.567949,0.453749,1.0
0.45793,0.534257,1.0
0.572405,0.552629,1.0
0.489731,0.586901,1.0
0.553362,0.476241,1.0
0.471389,0.464217,1.0
0.528275,0.47557,1.0
0.47969,0.403821,1.0
0.558458,0.441176,1.0
0.436659,0.477676,1.0
0.526536,0.478805,1.0
0.559008,0.445967,1.0
0.44496,0.55034,1.0
0.50969,0.551195,1.0
0.469253,0.458541,1.0
0.428938,0.494827,1.0
0.582934,0.451369,1.0
0.527512,0.490005,1.0
0.542528,0.41551,1.0
0.548601,0.478744,1.0
0.449965,0.520249,1.0
0.509934,0.49559,1.0
0.537461,0.557543,1.0
0.522385,0.496597,1.0
0.468734,0.488296,1.0
0.503464,0.455306,1.0
0.512864,0.596667,1.0
0.57738,0.482131,1.0
0.48265,0.537828,1.0
0.476974,0.506027,1.0
0.504807,0.477004,1.0
0.503159,0.418897,1.0
0.505936,0.454878,1.0
0.494491,0.411512,1.0
0.441359,0.465835,1.0
0.425062,0.456984,1.0
0.554979,0.42436,1.0
0.441664,0.538255,1.0
0.507462,0.440046,1.0
0.500107,0.545976,1.0
0.501633,0.439344,1.0
0.47496,0.418043,1.0
0.424574,0.539537,1.0
0.488205,0.498154,1.0
0.482925,0.440809,1.0
0.461776,0.504288,1.0
0.445784,0.526383,1.0
0.471267,0.518357,1.0
0.484542,0.492233,1.0
0.543626,0.474013,1.0
0.436018,0.560717,1.0
0.495102,0.549883,1.0
0.474654,0.422803,1.0
0.471267,0.49736,1.0
0.464156,0.424574,1.0
0.468154,0.576373,1.0
0.488662,0.43675,1.0
0.565325,0.451918,1.0
0.425153,0.472823,1.0
0.40611,0.524857,1.0
0.581133,0.526963,1.0
0.477584,0.503769,1.0
0.442,0.565264,1.0
0.588336,0.477218,1.0
0.457869,0.570421,1.0
0.549028,0.527085,1.0
0.431043,0.479385,1.0
0.43263,0.557909,1.0
0.457533,0.508347,1.0
0.592151,0.50795,1.0
0.478866,0.532426,1.0
0.425184,0.458205,1.0
0.415265,0.470656,1.0
0.562273,0.56212,1.0
0.533921,0.418775,1.0
0.576037,0.514206,1.0
0.480209,0.515702,1.0
0.461562,0.482009,1.0
0.443068,0.445692,1.0
0.530107,0.448927,1.0
0.45613,0.521531,1.0
0.458876,0.55269,1.0
0.493881,0.542924,1.0
0.525498,0.492508,1.0
0.428907,0.544511,1.0
0.570482,0.550157,1.0
0.47792,0.589038,1.0
0.428846,0.551042,1.0
0.514145,0.589496,1.0
0.43495,0.505142,1.0
0.501053,0.505081,1.0
0.489303,0.466933,1.0
0.569903,0.469527,1.0
0.440352,0.4738,1.0
0.573046,0.462203,1.0
0.448561,0.449904,1.0
0.563158,0.440626,1.0
0.523484,0.525651,1.0
0.425489,0.463393,1.0
0.574023,0.504105,1.0
0.508957,0.403241,1.0
0.412275,0.502915,1.0
0.42436,0.439955,1.0
0.434919,0.429456,1.0
0.576403,0.515641,1.0
0.540483,0.520432,1.0
0.42671,0.516892,1.0
0.486984,0.437849,1.0
0.580493,0.442,1.0
0.487442,0.492965,1.0
0.418195,0.475845,1.0
0.460768,0.520493,1.0
0.415723,0.451247,1.0
0.45735,0.4185,1.0
0.528733,0.513962,1.0
0.428785,0.561449,1.0
0.526902,0.436445,1.0
0.516495,0.479995,1.0
0.551317,0.54564,1.0
0.465133,0.492782,1.0
0.432722,0.473739,1.0
0.511399,0.519456,1.0
0.440504,0.540086,1.0
0.584735,0.468856,1.0
0.493393,0.473373,1.0
0.558031,0.509842,1.0
0.561602,0.482284,1.0
0.478408,0.583636,1.0
0.482894,0.551317,1.0
0.408795,0.505509,1.0
0.524461,0.426954,1.0
0.413739,0.473434,1.0
0.543962,0.481124,1.0
0.508194,0.517685,1.0
0.560472,0.487625,1.0
0.459304,0.505081,1.0
0.47853,0.464583,1.0
0.46498,0.552232,1.0
0.508225,0.548814,1.0
0.465499,0.442061,1.0
0.478103,0.541093,1.0
0.456099,0.467513,1.0
0.46617,0.479507,1.0
0.520737,0.528794,1.0
0.497574,0.469771,1.0
0.424116,0.442366,1.0
0.548082,0.501389,1.0
0.565905,0.468276,1.0
0.550737,0.528397,1.0
0.474929,0.511704,1.0
0.513627,0.516709,1.0
0.494186,0.45201,1.0
0.524522,0.466353,1.0
0.508042,0.428114,1.0
0.495376,0.405469,1.0
0.58565,0.4832,1.0
0.458205,0.559374,1.0
0.577654,0.501602,1.0
0.561815,0.537919,1.0
0.53328,0.419111,1.0
0.558306,0.498245,1.0
0.580096,0.525315,1.0
0.463881,0.434309,1.0
0.52385,0.588214,1.0
0.482162,0.410932,1.0
0.574694,0.490371,1.0
0.54265,0.490249,1.0
0.50557,0.498398,1.0
0.563372,0.555712,1.0
0.512741,0.437819,1.0
0.476913,0.592608,1.0
0.529862,0.457778,1.0
0.485702,0.586688,1.0
0.563829,0.536546,1.0
0.462081,0.547594,1.0
0.508652,0.432691,1.0
0.568926,0.541032,1.0
0.462874,0.463698,1.0
0.531785,0.472579,1.0
0.471328,0.567095,1.0
0.442824,0.488845,1.0
0.454482,0.585101,1.0
0.503647,0.469802,1.0
0.537675,0.475173,1.0
0.548631,0.498886,1.0
0.566546,0.536424,1.0
0.551347,0.560045,1.0
0.528336,0.55736,1.0
0.594256,0.478378,1.0
0.506394,0.566424,1.0
0.501328,0.504715,1.0
0.409375,0.462935,1.0
0.449019,0.426344,1.0
0.443464,0.486526,1.0
0.511124,0.470473,1.0
0.428388,0.460463,1.0
0.527421,0.583117,1.0
0.517441,0.530686,1.0
0.599322,0.495529,1.0
0.574755,0.546953,1.0
0.509201,0.427229,1.0
0.498398,0.475295,1.0
0.400861,0.50737,1.0
0.846889,0.258583,2.0
0.719016,0.327342,2.0
0.752281,0.175604,2.0
0.830378,0.228309,2.0
0.6863,0.297678,2.0
0.78045,0.245552,2.0
0.702536,0.194708,2.0
0.751976,0.320322,2.0
0.681509,0.231635,2.0
0.772576,0.339152,2.0
0.691244,0.24778,2.0
0.80929,0.29603,2.0
0.707785,0.318888,2.0
0.731834,0.223487,2.0
0.837367,0.234657,2.0
0.714713,0.291208,2.0
0.69042,0.31492,2.0
0.803766,0.252632,2.0
0.799188,0.296731,2.0
0.738975,0.209662,2.0
0.733055,0.212409,2.0
0.779839,0.200507,2.0
0.775201,0.276284,2.0
0.671255,0.22248,2.0
0.81106,0.315104,2.0
0.765007,0.20307,2.0
0.779046,0.190466,2.0
0.810724,0.229255,2.0
0.707785,0.299173,2.0
0.662648,0.262856,2.0
0.66512,0.238929,2.0
0.696066,0.332591,2.0
0.673849,0.194403,2.0
0.687094,0.208716,2.0
0.734886,0.159307,2.0
0.684469,0.260994,2.0
0.777001,0.229225,2.0
0.668325,0.256905,2.0
0.767113,0.172277,2.0
0.794671,0.27192,2.0
0.813227,0.274728,2.0
0.840022,0.275033,2.0
0.792932,0.212012,2.0
0.735771,0.228889,2.0
0.704825,0.203192,2.0
0.70455,0.328928,2.0
0.742546,0.243812,2.0
0.741966,0.274422,2.0
0.735008,0.264626,2.0
0.662832,0.276162,2.0
0.805902,0.292917,2.0
0.79107,0.262368,2.0
0.800897,0.256752,2.0
0.7004,0.284829,2.0
0.741356,0.33375,2.0
0.685354,0.223426,2.0
0.775689,0.312967,2.0
0.708029,0.16245,2.0
0.826624,0.25602,2.0
0.81869,0.305216,2.0
0.672445,0.246467,2.0
0.744499,0.181494,2.0
0.737907,0.165563,2.0
0.82165,0.221503,2.0
0.789209,0.276559,2.0
0.660726,0.266091,2.0
0.675161,0.245674,2.0
0.773797,0.306467,2.0
0.690603,0.270486,2.0
0.672628,0.25193,2.0
0.692465,0.239174,2.0
0.779565,0.269082,2.0
0.733482,0.27955,2.0
0.741081,0.289804,2.0
0.701529,0.209815,2.0
0.731498,0.266427,2.0
0.707297,0.241035,2.0
0.68276,0.216346,2.0
0.716208,0.23545,2.0
0.769555,0.251076,2.0
0.843013,0.260781,2.0
0.740593,0.302103,2.0
0.781549,0.255135,2.0
0.712973,0.290811,2.0
0.665365,0.263222,2.0
0.744438,0.295877,2.0
0.783715,0.18186,2.0
0.730491,0.176794,2.0
0.794855,0.276559,2.0
0.65627,0.240577,2.0
0.719657,0.24958,2.0
0.736686,0.166021,2.0
0.696005,0.229225,2.0
0.682272,0.266427,2.0
0.839656,0.221473,2.0
0.6657,0.27897,2.0
0.803705,0.257668,2.0
0.71218,0.313242,2.0
0.714805,0.231391,2.0
0.686789,0.274728,2.0
0.805658,0.247902,2.0
0.770684,0.333079,2.0
0.788141,0.211982,2.0
0.691458,0.209876,2.0
0.708548,0.297678,2.0
0.740867,0.212806,2.0
0.795892,0.231513,2.0
0.797662,0.211798,2.0
0.777062,0.214362,2.0
0.80105,0.171453,2.0
0.743583,0.272591,2.0
0.780419,0.263253,2.0
0.796045,0.264809,2.0
0.716422,0.167669,2.0
0.757286,0.304361,2.0
0.789056,0.275521,2.0
0.740776,0.312296,2.0
0.662404,0.230995,2.0
0.737541,0.223182,2.0
0.801202,0.325083,2.0
0.762322,0.263527,2.0
0.766869,0.303629,2.0
0.717185,0.327494,2.0
0.68392,0.237739,2.0
0.745293,0.32197,2.0
0.732597,0.21482,2.0
0.757805,0.341411,2.0
0.829035,0.246498,2.0
0.833125,0.253121,2.0
0.713034,0.265664,2.0
0.741447,0.336467,2.0
0.830714,0.219703,2.0
0.77868,0.25071,2.0
0.72573,0.342967,2.0
0.692129,0.225471,2.0
0.767571,0.157567,2.0
0.720695,0.183294,2.0
0.826472,0.236,2.0
0.755303,0.334971,2.0
0.747826,0.255104,2.0
0.765007,0.269967,2.0
0.760125,0.275277,2.0
0.809229,0.310709,2.0
0.765221,0.196051,2.0
0.669881,0.2949,2.0
0.711753,0.234474,2.0
0.795709,0.270638,2.0
0.801996,0.188543,2.0
0.822657,0.302225,2.0
0.768853,0.216102,2.0
0.666707,0.223884,2.0
0.75103,0.343364,2.0
0.70687,0.317301,2.0
0.681967,0.302805,2.0
0.829859,0.235633,2.0
0.681692,0.303323,2.0
0.778802,0.216071,2.0
0.728965,0.174474,2.0
0.760613,0.166387,2.0
0.716453,0.182562,2.0
0.761162,0.315592,2.0
0.662648,0.252785,2.0
0.802911,0.254036,2.0
0.771233,0.291787,2.0
0.704306,0.214454,2.0
0.778802,0.204718,2.0
0.766167,0.306131,2.0
0.732749,0.175085,2.0
0.752129,0.229225,2.0
0.722159,0.321482,2.0
0.724754,0.293008,2.0
0.698874,0.31663,2.0
0.665334,0.220496,2.0
0.692557,0.214057,2.0
0.728538,0.152379,2.0
0.743248,0.329722,2.0
0.769311,0.26899,2.0
0.695975,0.30781,2.0
0.675069,0.277078,2.0
0.807917,0.233192,2.0
0.722587,0.299234,2.0
0.800592,0.254494,2.0
0.804865,0.251564,2.0
0.738853,0.286264,2.0
0.69161,0.24781,2.0
0.727287,0.312052,2.0
0.737602,0.21717,2.0
0.697714,0.269906,2.0
0.729118,0.293588,2.0
0.718986,0.274117,2.0
0.757653,0.244087,2.0
0.703055,0.21836,2.0
0.799554,0.283456,2.0
0.822199,0.268166,2.0
0.817927,0.24131,2.0
0.686666,0.313425,2.0
0.68038,0.316446,2.0
0.827601,0.199988,2.0
0.732688,0.209754,2.0
